rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
3.0,★★★,2016-03-03,"★★★
Watched by WilderHackman 03 Mar 2016
Zootopia's message: stereotyping is bad, unless they are Italian stereotypes. Those are ALWAYS HILARIOUS.
1 like",23,en,watched wilderhackman mar zootopia message stereotyping bad unless italian stereotype always hilarious like,2016-03,13,5.172316543090371
4.0,★★★★,2026-01-13,"★★★★
Watched by Npitta 13 Jan 2026
try everythinggggggg
No likes yet",12,en,watched npitta jan try everythinggggggg like yet,2026-01,7,1.9726308334728053
4.0,★★★★,2016-03-13,"★★★★
Watched by Chris Haydon 13 Mar 2016
Major contender for animated film of the year.
Zootopia / Zootropolis (dependant upon where you are based) is a roaringly funny, exquisitely animated, utterly heartfelt & surprisingly adult film; one which is brave enough to tackle big, controversial themes, & still manage to be delightfully pleasing for all spectators.
It's zoo-pidly brilliant & I cannot wait to see it again.
2 likes",70,en,watched chris haydon mar major contender animated film year zootopia zootropolis dependant upon based roaringly funny exquisitely animated utterly heartfelt surprisingly adult film one brave enough tackle big controversial theme still manage delightfully pleasing spectator zoo pidly brilliant cannot wait see like,2016-03,42,3.3291132381670137
4.0,★★★★,2016-03-07,"★★★★
Watched by Simplistic Reviews The 07 Mar 2016
People keep saying ""We're in another renaissance of Disney Animation,"" and overall, I would agree. Between the success of ""Frozen"" ""Big Hero Six"" it was only natural for Disney's next film to be as big of a success, and along comes ""Zootopia.""
Overall, I really like this film; the message is timely, many of the jokes will go over kids' heads which I think is awesome, and aside from one part that goes on for way too long, ""Zootopia"" hops… more
No likes yet",93,en,watched simplistic review mar people keep saying another renaissance disney animation overall would agree success frozen big hero six natural disney next film big success along come zootopia overall really like film message timely many joke go kid head think awesome aside one part go way long zootopia hop like yet,2016-03,51,2.7852360024146603
4.5,★★★★½,2016-03-04,"★★★★½ Watched by Alissa Dettelbach 04 Mar 2016
I highly recommend Zootopia. It's a super cute and fun movie with a great underlying theme and beautiful message. Great character progression and story development. There were definitely good twists, but of course some were fairly predictable.
1 like",47,en,watched alissa dettelbach mar highly recommend zootopia super cute fun movie great underlying theme beautiful message great character progression story development definitely good twist course fairly predictable like,2016-03,28,5.633490705551945
4.0,★★★★,2016-02-28,"★★★★
Watched by Peter Valerio 28 Feb 2016
Well made, funny, and has a few things for kids to chew on...
First theme: It doesn't matter what you look like. You can do anything, if you are willing to work for it. A bunny breaks down social barriers to become a cop.
Second theme: Everybody is a little bit racist, but if we try we can rise above that. Even bunnies.
Third theme: Demonizing an entire group of people to secure your station is a dick move.
13 likes",89,en,watched peter valerio feb well made funny thing kid chew first theme matter look like anything willing work bunny break social barrier become cop second theme everybody little bit racist try rise even bunny third theme demonizing entire group people secure station dick move like,2016-02,45,3.141573119694572
4.5,★★★★½,2016-03-06,"★★★★½
Watched by Jeremy 06 Mar 2016
The only reason that this isn't 5 stars is because, while I really enjoyed it, I don't feel particularly passionate about it. I think it's a very important movie for Disney to make, and I'm glad to see the reception it's getting (and absolutely deserves), but when the credits hit I didn't find myself going ""oh my god oh my god oh my god"". There really weren't any moments in it that made me feel that way.

That said, this movie is fucking solid. There's nothing I didn't like. For real.
1 like",100,en,watched jeremy mar reason star really enjoyed feel particularly passionate think important movie disney make glad see reception getting absolutely deserves credit hit find going oh god oh god oh god really moment made feel way said movie fucking solid nothing like real like,2016-03,44,3.952360369105567
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by Swatofthedead 19 Jan 2026
Best Disney film since the 90s and an easy 5
No likes yet",20,en,rewatched swatofthedead jan best disney film since easy like yet,2026-01,10,3.055983288465847
4.5,★★★★½,2016-03-06,"★★★★½ Watched by Allyson Gronowitz 06 Mar 2016
A ""Breaking Bad"" homage. A casual gay couple. Shakira. So many ""Frozen"" jokes. Sloths at the DMV. And one big, fat, much-needed lesson about stereotyping and racism.
""Zootopia"" wears its heart on its sleeve, and we're all the better for it.
2 likes",51,en,watched allyson gronowitz mar breaking bad homage casual gay couple shakira many frozen joke sloth dmv one big fat much needed lesson stereotyping racism zootopia wear heart sleeve better like,2016-03,30,4.234778584530355
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by paulina ౨ৎ 19 Jan 2026
does being attracted to nick wilde make me a furry
No likes yet",21,en,rewatched paulina jan attracted nick wilde make furry like yet,2026-01,10,2.053122295273357
5.0,★★★★★,2016-03-03,"★★★★★
Watched by Erik Parker 03 Mar 2016
Zootopia is the latest film from Disney Animation Studios and continues their recent string of excellence that was started in 2012 with Wreck-It Ralph and continued with 2013’s hugely successful Frozen. The film stars the voice talents of Ginnifer Goodwin (Once Upon a Time), Jason Bateman (Arrested Development), Idris Elba (Pacific Rim, Thor), J.K. Simmons (Spider-Man, Whiplash), and many others. The story follows a young bunny named Judy Hopps (Goodwin) who is determined to be a cop even though there… more
1 like",91,en,watched erik parker mar zootopia latest film disney animation studio continues recent string excellence started wreck ralph continued hugely successful frozen film star voice talent ginnifer goodwin upon time jason bateman arrested development idris elba pacific rim thor j k simmons spider man whiplash many others story follows young bunny named judy hopps goodwin determined cop even though like,2016-03,59,2.605832058004214
4.5,★★★★½,2016-03-08,"★★★★½
Watched by Christian Alec 08 Mar 2016
I think it was back during the dark days of Frozen , I had said it was the best thing Disney did in a while... Okay I know I screwed up there and now we're stuck with the snowman for the rest of our lives.
Zootopia is just so damn good. I didn't even think much about it since last year when the teaser trailer came out. I had no interest. Thank god I saw it. It's no Lion King… more
7 likes",91,en,watched christian alec mar think back dark day frozen said best thing disney okay know screwed stuck snowman rest life zootopia damn good even think much since last year teaser trailer came interest thank god saw lion king like,2016-03,39,3.743632520562446
5.0,★★★★★,2026-01-20,"★★★★★
Watched by SaraNavarro7 20 Jan 2026
""Try to make the world a better place. Look inside yourself and recognize that change starts with you. It starts with me. It starts with all of us.""
No likes yet",38,en,watched saranavarro jan try make world better place look inside recognize change start start start u like yet,2026-01,18,2.554935716498889
3.5,★★★½,2026-01-18,"★★★½
Watched by Hayden 18 Jan 2026
just such a fun time!
No likes yet",15,en,watched hayden jan fun time like yet,2026-01,7,2.279554698890622
3.5,★★★½,2026-01-19,"★★★½ Watched by Alexis 19 Jan 2026
I think it’s funny that this movie is basically a crime thriller
2 likes",21,en,watched alexis jan think funny movie basically crime thriller like,2026-01,10,2.5777626743209927
2.5,★★½,2026-01-15,"★★½ Watched by wabwins 15 Jan 2026
try everything by shakira has been stuck in my head for over a week now
send help
1 like",26,en,watched wabwins jan try everything shakira stuck head week send help like,2026-01,12,3.0985896919629123
4.0,★★★★,2026-01-20,"★★★★ Watched by dprclara_ 20 Jan 2026
UNE SCÈNE ENTIÈRE EN RÉFÉRENCE AU PARRAIN
No likes yet",17,en,watched dprclara jan une sc ne enti en r f rence au parrain like yet,2026-01,15,2.7065331238658548
4.0,★★★★,2016-03-03,"★★★★
Watched by Mattie Lucas 03 Mar 2016
Disney tackles racism and prejudice in a surprisingly smart way in their latest animated feature, ZOOTOPIA, which follows a provincial rabbit named Judy Hopps who dreams of being the first rabbit to ever become a big city cop in Zootopia - a city where predators and prey now live in harmony, having overcome their historic differences. Raised with a mistrust of foxes, she goes on to accidentally befriend a streetwise hustler named Nick Wild, who also just so happens to… more
3 likes",91,en,watched mattie lucas mar disney tackle racism prejudice surprisingly smart way latest animated feature zootopia follows provincial rabbit named judy hopps dream first rabbit ever become big city cop zootopia city predator prey live harmony overcome historic difference raised mistrust fox go accidentally befriend streetwise hustler named nick wild also happens like,2016-03,52,2.9753338602017485
4.0,★★★★,2026-01-20,"★★★★ Rewatched by Sîana 20 Jan 2026
First time I’ve rewatched since I first saw it in the cinema 10 years ago (wtf) and still just as fun! Needed a rewatch before watching number 2 ☺️
No likes yet",39,en,rewatched ana jan first time rewatched since first saw cinema year ago wtf still fun needed rewatch watching number like yet,2026-01,21,2.395601172691736
4.0,★★★★,2016-03-06,"★★★★
Watched by LeFilmGirl 06 Mar 2016
I really loved this film, specifically because my best friend and I are a pretty good representation of Judy Hopps and Nick Wilde. That aside, this was a great film from Disney Animation with a powerful message on how to address racism and prejudice.
3 likes",53,en,watched lefilmgirl mar really loved film specifically best friend pretty good representation judy hopps nick wilde aside great film disney animation powerful message address racism prejudice like,2016-03,27,5.354556428726125
5.0,★★★★★,2026-01-18,"★★★★★
Watched by kookylukey 18 Jan 2026
Officer Hopps can arrest me anytime
No likes yet",16,en,watched kookylukey jan officer hopps arrest anytime like yet,2026-01,9,2.1219445382626327
5.0,★★★★★,2026-01-19,"★★★★★ Watched by popcornandplot 19 Jan 2026
Yall lets acknowledge the elephant in the room.
No likes yet",18,en,watched popcornandplot jan yall let acknowledge elephant room like yet,2026-01,10,2.365614560082703
4.5,★★★★½,2016-03-05,"★★★★½ Watched by Jeremy Grant 05 Mar 2016
Classic in the making, full of great messages, original characters from big to small. Disney creates a world full of such detail and spectacular ideas. The voice cast is perfect. A few scenes might be intense or scary for small children but mostly family friendly like Disney is known for. Worth seeing on the big screen. Go!
No likes yet",68,en,watched jeremy grant mar classic making full great message original character big small disney creates world full detail spectacular idea voice cast perfect scene might intense scary small child mostly family friendly like disney known worth seeing big screen go like yet,2016-03,42,3.734508210865106
4.0,★★★★,2016-03-09,"★★★★ Watched by Bryan Strang 09 Mar 2016
3
No metaphor is perfect, I guess.
Can't wait to see an animated Oscar clip during Best Actress next year.
2 likes",30,en,watched bryan strang mar metaphor perfect guess wait see animated oscar clip best actress next year like,2016-03,17,4.085559511473853
4.5,★★★★½,2016-03-12,"★★★★½ Watched by Jon Muggleton 12 Mar 2016
One does not expect to see nuanced treatment of racial profiling and identity politics in an animated parody of a buddy cop movie. Bravo, Disney.
1 like",35,en,watched jon muggleton mar one expect see nuanced treatment racial profiling identity politics animated parody buddy cop movie bravo disney like,2016-03,21,2.6946859952432143
4.0,★★★★,2026-01-17,"★★★★ Rewatched by shimberly 17 Jan 2026
dang that wa s good! so many fun lines/ ""we're good at multiplying""
No likes yet",23,en,rewatched shimberly jan dang wa good many fun line good multiplying like yet,2026-01,13,3.323991518725442
4.0,★★★★,2016-03-09,"★★★★ Watched by TrevorW69 09 Mar 2016
Liberals are eating eachother in America. That's the underlying message of this movie right? Didn't you hear? Bernie Sanders is a racist bc he used the word ghetto. Bernie fucking sanders. Wake up assholes.
1 like",43,en,watched trevorw mar liberal eating eachother america underlying message movie right hear bernie sander racist bc used word ghetto bernie fucking sander wake asshole like,2016-03,25,3.047770146713804
4.0,★★★★,2016-03-06,"★★★★
Watched by Zach Kircher 06 Mar 2016
""The more that I reflect on my experience with this film, the better I feel about it. Few big-budget animated productions have the audacity to have so much action, humor and juvenile antics mix harmoniously with mature themes. However, that attempt to combine all of these things works wonderfully in Zootopia. For that reason, I wouldn’t be surprised if this eventually ends up being one of my favorite films of 2016. Any animated film that makes me laugh, well up with emotions, affect my treatment of others, sigh about adulthood and broaden my perspective on society deserves my unequivocal approval.""
Full review here.
3 likes",113,en,watched zach kircher mar reflect experience film better feel big budget animated production audacity much action humor juvenile antic mix harmoniously mature theme however attempt combine thing work wonderfully zootopia reason surprised eventually end one favorite film animated film make laugh well emotion affect treatment others sigh adulthood broaden perspective society deserves unequivocal approval full review like,2016-03,57,3.6672132752523923
4.0,★★★★,2016-03-08,"★★★★ Watched by Audrey 08 Mar 2016
THE MOST PRECIOUS
2 likes",12,en,watched audrey mar precious like,2016-03,5,2.0793452307574642
3.5,★★★½,2026-01-18,"★★★½ Watched by SirLamorak 18 Jan 2026
At its heart, this is a story about optimism running headfirst into reality.
Zootopia opens with a children’s play that efficiently lays out how this world works. It’s playful and funny, but it also quietly establishes the social rules that will shape everything that follows. Judy Hopps grows up believing that hard work and determination can overcome any obstacle, an idea that’s quickly tested.
That uphill battle is clear from the start. Judy’s childhood encounter with a fox bully, and… more
1 like",90,en,watched sirlamorak jan heart story optimism running headfirst reality zootopia open child play efficiently lay world work playful funny also quietly establishes social rule shape everything follows judy hopps grows believing hard work determination overcome obstacle idea quickly tested uphill battle clear start judy childhood encounter fox bully like,2026-01,49,3.4603802727292847
5.0,★★★★★,2026-01-20,"★★★★★ Watched by bert 20 Jan 2026
Incredible. No notes. Film of a generation.
No likes yet",17,en,watched bert jan incredible note film generation like yet,2026-01,9,4.262299839282757
4.5,★★★★½,2026-01-18,"★★★★½
Watched by Caleb Davis 18 Jan 2026
I'm super late to the party here, but this is easily one of the best animated movies of the last 10 years. I'm really behind the ball when it comes to animation in recent years. I'm not sure how I've allowed that to happen because I love animated movies and find such comfort in so many of them, but I just haven't watched a ton of them. I've always thought about dedicating an entire month to specifically watching animated movies… more
No likes yet",92,en,watched caleb davis jan super late party easily one best animated movie last year really behind ball come animation recent year sure allowed happen love animated movie find comfort many watched ton always thought dedicating entire month specifically watching animated movie like yet,2026-01,43,4.070332517392014
5.0,★★★★★,2016-03-06,"★★★★★
Watched by David De Souza 06 Mar 2016
This movie was hilarious! Very creative and we'll thought out! Great story although predictable at times. I enjoyed it thoroughly with no complaints! Great for the kids and adults. Younger children may be frightened in 1 or 2 scenes. Animation at it's finest 👍
No likes yet",56,en,watched david de souza mar movie hilarious creative thought great story although predictable time enjoyed thoroughly complaint great kid adult younger child may frightened scene animation finest like yet,2016-03,29,4.380461766736025
4.5,★★★★½,2016-03-04,"★★★★½
Watched by SailorRipley21 04 Mar 2016
Cute, gorgeously animated, and very funny; but it also surprisingly touches on some very adult themes and political issues that are pretty uncommon to hear in children's films.
It's a lot smarter and more ambitious than I was expecting it to be; and some may feel that some of it comes off as too forced, but I mostly found it to be refreshing to see an animated film go for a more adult approach in it's storytelling while still being funny and entertaining from start to finish.
It's a great family movie with great morals, beautiful animation, smart writing, and timely adult themes.
Don't miss it.
No likes yet",116,en,watched sailorripley mar cute gorgeously animated funny also surprisingly touch adult theme political issue pretty uncommon hear child film lot smarter ambitious expecting may feel come forced mostly found refreshing see animated film go adult approach storytelling still funny entertaining start finish great family movie great moral beautiful animation smart writing timely adult theme miss like yet,2016-03,57,4.20748297236349
4.5,★★★★½,2016-03-03,"★★★★½
Watched by PRY 03 Mar 2016
A terrific masterstroke of beautiful animation, adorable animals, blistering jokes, and above all else: a poignant, important, multi-layered and timely message. We can all be racist and not know it. We can all be racist and good people. And we can all work together to be better. It's as simple as holding out a hand and being willing to learn.
11 likes",69,en,watched pry mar terrific masterstroke beautiful animation adorable animal blistering joke else poignant important multi layered timely message racist know racist good people work together better simple holding hand willing learn like,2016-03,32,3.7435865310605845
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Ley 20 Jan 2026
PEAK CINEMA THIS IS PEAKKKK CINEMA.
No likes yet",16,en,watched ley jan peak cinema peakkkk cinema like yet,2026-01,9,2.087269298869688
4.0,★★★★,2016-03-06,"★★★★
Watched by Matt DeTurck 06 Mar 2016
Squee! + Impressive!
No likes yet",14,en,watched matt deturck mar squee impressive like yet,2016-03,8,2.106376328988818
4.0,★★★★,2016-03-08,"★★★★ Watched by izzy 08 Mar 2016
i love them. also i'm the mob leader.
2 likes",17,en,watched izzy mar love also mob leader like,2016-03,8,3.9023321549304564
3.0,★★★,2026-01-19,"★★★ Watched by Hannah 19 Jan 2026
Need to do the musical lol
1 like",15,en,watched hannah jan need musical lol like,2026-01,7,3.2336895566601638
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by darylle 19 Jan 2026
such an entirely different feeling rewatching the movies you loved as a kid, seeing them now for their intention and not for its aesthetic. still just as magical as i remember them being ten years ago :((((
No likes yet",47,en,rewatched darylle jan entirely different feeling rewatching movie loved kid seeing intention aesthetic still magical remember ten year ago like yet,2026-01,21,3.4444423923751075
4.5,★★★★½,2016-03-05,"★★★★½
Rewatched by Adryon Thomas 05 Mar 2016
1
Zootopia has everything I'd ever want in film (well except for time traveling): from a cleverly fantastic fox; to an adorably determined bunny; a neo-noir storyline; other film references; social issues that are kinda relevant today; a pretty awesome score by Giacchino; and just a beautiful film altogether.
It's so cute, and so great... Very Highly Recommended. And guess what? You can bring your children too.
36 likes",77,en,rewatched adryon thomas mar zootopia everything ever want film well except time traveling cleverly fantastic fox adorably determined bunny neo noir storyline film reference social issue kinda relevant today pretty awesome score giacchino beautiful film altogether cute great highly recommended guess bring child like,2016-03,44,4.630128458324342
3.0,★★★,2016-02-29,"★★★ Watched by Scott Renshaw 29 Feb 2016
Salt Lake City Weekly feature review here.
3 likes",17,en,watched scott renshaw feb salt lake city weekly feature review like,2016-02,11,2.5796952714082053
3.5,★★★½,2016-03-08,"★★★½ Watched by rambessy 08 Mar 2016
Not hilarious, but pretty cute. Lovely to look at as well.
No likes yet",21,en,watched rambessy mar hilarious pretty cute lovely look well like yet,2016-03,11,4.523825595775032
5.0,★★★★★,2016-03-05,"★★★★★
Watched by jes716 05 Mar 2016
LOVE! Such a feel good and entertaining movie with a great message! Didn't want it to end!
No likes yet",27,en,watched jes mar love feel good entertaining movie great message want end like yet,2016-03,14,4.9535704889066565
4.5,★★★★½,2016-03-03,"★★★★½
Watched by afianza 03 Mar 2016
Sho cute.
1 like",11,en,watched afianza mar sho cute like,2016-03,6,3.0177427154443053
4.0,★★★★,2026-01-15,"★★★★ Rewatched by dmenet 15 Jan 2026
Watched with my kid. Coming off the sequel, this had a lot more originality than I was expecting. The chase that moves into the tiny town is kind of an all-timer of animation. The scene in the nudist colony is one of the most baffling things I've ever seen. It sends my mind whirling and now I have to consider if maybe all these animals neuter themselves for the sake of coexistence and harmony. For reasons I can't explain it manages to be one of the less horny talking animal movies I've seen.
No likes yet",103,en,rewatched dmenet jan watched kid coming sequel lot originality expecting chase move tiny town kind timer animation scene nudist colony one baffling thing ever seen sends mind whirling consider maybe animal neuter sake coexistence harmony reason explain manages one less horny talking animal movie seen like yet,2026-01,47,2.66874579154835
3.0,★★★,2026-01-20,"★★★ Rewatched by emilywadee 20 Jan 2026
I want to live in the little mouse town
No likes yet",19,en,rewatched emilywadee jan want live little mouse town like yet,2026-01,10,2.165008092207905
5.0,★★★★★,2016-02-17,"★★★★★
Watched by Shinmei90 17 Feb 2016
Ya tengo nueva peli Disney favorita xD
(Vale no, Rompe Ralph me puede xD)
2 likes",23,en,watched shinmei feb ya tengo nueva peli disney favorita xd vale rompe ralph puede xd like,2016-02,16,2.8701287554012893
4.5,★★★★½,2016-03-04,"★★★★½ Watched by Richard Bellamy 04 Mar 2016
Always visually interesting, this is a funny, serious, compelling film noir with animals. Amazing how - ever since Aesop's Fables - animals have always been perfect vehicles for depicting human foibles, virtues, and prejudices.
1 like",44,en,watched richard bellamy mar always visually interesting funny serious compelling film noir animal amazing ever since aesop fable animal always perfect vehicle depicting human foible virtue prejudice like,2016-03,28,4.7815690408371605
5.0,★★★★★,2016-03-03,"★★★★★ Watched by Joe Gordon 03 Mar 2016
Zootopia did not have any reptiles or apes in it. These are two of my favorite animals. However, I still like Zootopia. This is because it was funny and I learned about racism. It was funny to watch these animals talk about race stereotypes, but it also would teach little kids a lesson I guess.
I appreciated that Zootopia set up a universe with rules that made some sort of logical sense within the movie, and then stuck to those… more
3 likes",91,en,watched joe gordon mar zootopia reptile ape two favorite animal however still like zootopia funny learned racism funny watch animal talk race stereotype also would teach little kid lesson guess appreciated zootopia set universe rule made sort logical sense within movie stuck like,2016-03,43,3.4779313176790354
4.5,★★★★½,2016-03-08,"★★★★½
Watched by sarCCastro 08 Mar 2016
Smart, funny, incisive, and tightly plotted. Very happy that many children are seeing this, but wouldn't be surprised if they understood the themes more than their parents, if those parents support any of the current Republican candidates for President.
No likes yet",49,en,watched sarccastro mar smart funny incisive tightly plotted happy many child seeing surprised understood theme parent parent support current republican candidate president like yet,2016-03,24,3.7635624008449295
4.0,★★★★,2026-01-19,"★★★★
Watched by linalbnina 19 Jan 2026
The fox is so hot lowkey
No likes yet",16,en,watched linalbnina jan fox hot lowkey like yet,2026-01,8,1.9576171467910954
4.0,★★★★,2026-01-20,"★★★★
Rewatched by Good Takes Dan 20 Jan 2026
Zootropolis is a better title
1 like",16,en,rewatched good take dan jan zootropolis better title like,2026-01,9,3.3527456696789955
4.0,★★★★,2016-03-03,"★★★★ Watched by thefilmchef 03 Mar 2016
Charming! With beautiful animation, this Disney film is one for the ages
No likes yet",22,en,watched thefilmchef mar charming beautiful animation disney film one age like yet,2016-03,12,3.0506145312682325
4.0,★★★★,2016-03-05,"★★★★
Watched by Connor Adamson 05 Mar 2016
Zootopia was listed as my most anticipated film of the year. As soon as the I saw the famed ""Sloth"" trailer, I knew this would be something special. Soon enough, the reviews began to fly in about this was an excellent and game-changing film. Proclaimed one of Disney's best in years, I went into the theater ready for an excellent experience. While the hype train probably blew it slightly out of proportion, it was still a very excellent and poignant… more
No likes yet",92,en,watched connor adamson mar zootopia listed anticipated film year soon saw famed sloth trailer knew would something special soon enough review began fly excellent game changing film proclaimed one disney best year went theater ready excellent experience hype train probably blew slightly proportion still excellent poignant like yet,2016-03,48,4.197743819674392
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Nyck Vieira 20 Jan 2026
ciências sociais audiovisual
No likes yet",14,en,watched nyck vieira jan ci ncias sociais audiovisual like yet,2026-01,10,2.4997511797385994
4.0,★★★★,2016-03-13,"★★★★ Watched by Ghifari Abrar 13 Mar 2016
definetely one of my favorite animated feature, it is unexpected and definetely a feel good movie. two thumbs up for disney animation, if they keep producing stuff like this whilst his half brother (you know what i mean) keep producing more and more sequel, they might have claim they're title as the best animation company ever
No likes yet",67,en,watched ghifari abrar mar definetely one favorite animated feature unexpected definetely feel good movie two thumb disney animation keep producing stuff like whilst half brother know mean keep producing sequel might claim title best animation company ever like yet,2016-03,39,3.630052524099184
5.0,★★★★★,2016-03-03,"★★★★★
Watched by lx 💕 03 Mar 2016
The amount of thought put into this film is astounding and it all works SO well. Everyone needs to see this. This has easily become one of Disney's best movies and I have no idea how they'll top this one in the future.
3 likes",53,en,watched lx mar amount thought put film astounding work well everyone need see easily become one disney best movie idea top one future like,2016-03,24,3.7669390640898244
4.0,★★★★,2026-01-15,"★★★★ Watched by bea 15 Jan 2026
Omg fire
No likes yet",12,en,watched bea jan omg fire like yet,2026-01,7,1.9196353088492784
5.0,★★★★★,2025-11-21,"★★★★★
Watched by shelly 21 Nov 2025
i really loved zootopia. it’s such a happy movie, watching it instantly lifted my mood.
i was completely obsessed with that bunny. she is unbearably cute, like maximum cuteness overload. and the fox...okay, whatever animal he is!!! is insanely FINE. i don’t care if they’re animals. if he’s attractive, he’s attractive. PERIOD.
their journey together was genuinely fun and heartwarming. what i loved most is the message behind the story. the bunny proves that you don’t have to be big,… more
No likes yet",91,en,watched shelly nov really loved zootopia happy movie watching instantly lifted mood completely obsessed bunny unbearably cute like maximum cuteness overload fox okay whatever animal insanely fine care animal attractive attractive period journey together genuinely fun heartwarming loved message behind story bunny prof big like yet,2025-11,46,4.292322850978216
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Arndt 05 Mar 2016
Gorgeous character design, lovely set design and details everywhere you look. The plot is no masterpiece but a solid crime. And its execution is outstanding. Must see for everyone who's interested in animation.
No likes yet",43,en,watched arndt mar gorgeous character design lovely set design detail everywhere look plot masterpiece solid crime execution outstanding must see everyone interested animation like yet,2016-03,25,2.9691484090313907
4.0,★★★★,2026-01-19,"★★★★
Watched by blazer 19 Jan 2026
this is an og
1 like",13,en,watched blazer jan og like,2026-01,5,2.0755711979591793
3.5,★★★½,2016-03-03,"★★★½ Watched by Brennan Klein 03 Mar 2016
The 100% on Rotten Tomatoes is overdoing it, but this anthropomorphic buddy cop movie is a fun, harmless kid's picture with a solid message. Everybody wins.
2 likes",36,en,watched brennan klein mar rotten tomato overdoing anthropomorphic buddy cop movie fun harmless kid picture solid message everybody win like,2016-03,20,2.6355414248598406
5.0,★★★★★,2026-01-19,"★★★★★
Watched by lav_dradee 19 Jan 2026
Amo i amo
No likes yet",13,en,watched lav dradee jan amo amo like yet,2026-01,8,2.1027288530397192
5.0,★★★★★,2026-01-19,"★★★★★ Watched by sofi 19 Jan 2026
me encanta súper divertida super linda super cute super todo
No likes yet",20,en,watched sofi jan encanta per divertida super linda super cute super todo like yet,2026-01,14,6.544314713304204
4.0,★★★★,2026-01-04,"★★★★
Watched by notabinge 04 Jan 2026
was good, fun
No likes yet",13,en,watched notabinge jan good fun like yet,2026-01,7,2.9515778324423017
4.5,★★★★½,2016-03-04,"★★★★½
Watched by Janis Celmins 04 Mar 2016
Animation for those, who believe in love, breaking stereotypes and good endings... ;)
3 likes",23,en,watched janis celmins mar animation believe love breaking stereotype good ending like,2016-03,12,4.376899079279823
3.5,★★★½,2016-03-12,"★★★½ Watched by Chris Stanton 12 Mar 2016
This film features some of the most incredible world-building and detailed production design I've seen in a while -- live action films included! It's just a pleasure to sit and take it all in.
The story is engaging, the mystery is fun and there's some very relevant sociopolitical content that is VERY germane to real life right now, particularly this U.S. presidential election! 3.75 stars
1 like",75,en,watched chris stanton mar film feature incredible world building detailed production design seen live action film included pleasure sit take story engaging mystery fun relevant sociopolitical content germane real life right particularly u presidential election star like,2016-03,37,3.5453239850720037
4.0,★★★★,2000-01-01,"★★★★
Watched by avatar4life 01 Jan 2000
Cute but sooo much years for the second movie.
No likes yet",19,en,watched avatar life jan cute sooo much year second movie like yet,2000-01,12,2.845236626103553
4.5,★★★★½,2016-03-06,"★★★★½ Watched by zachhayes 06 Mar 2016
a marvelous accomplishment.
an animated movie that speaks on police profiling and racism in society. hilarious, creative, and gorgeous, a true gem of a film from this year. one i instantly wanted to watch again.
No likes yet",45,en,watched zachhayes mar marvelous accomplishment animated movie speaks police profiling racism society hilarious creative gorgeous true gem film year one instantly wanted watch like yet,2016-03,25,4.403685491087044
3.0,★★★,2016-03-05,"★★★ Watched by Mack 05 Mar 2016
This was a cute movie that had a few moments of adult-aged humor. It was not as funny as some of the Pixar classics but I can't be too disappointed since this is, after all - a kid's movie. The story seemed to lag in places and fed us the message of ""anyone can be anything"" really really hard. But cute. Enough said.
No likes yet",73,en,watched mack mar cute movie moment adult aged humor funny pixar classic disappointed since kid movie story seemed lag place fed u message anyone anything really really hard cute enough said like yet,2016-03,33,3.884947999582199
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Ibn 3attia 20 Jan 2026
The godfather🙏🙏🙏🙏🙏🙏
5 likes",12,en,watched ibn attia jan godfather like,2026-01,6,2.1189448487965143
4.0,★★★★,2016-03-06,"★★★★
Watched by Sam Noland 06 Mar 2016
The plot is nothing new, and to a certain extent, neither are the characters. But the writing is very original and lends itself to some good social commentary that doesn't get too preachy. At least for the most part. This movie does what a lot of good animated movies do, and creates a world that is interesting and open to A LOT of visual gags. All this being said, I would recommend this to anyone who is a fan of animated movies.
6 likes",92,en,watched sam noland mar plot nothing new certain extent neither character writing original lends good social commentary get preachy least part movie lot good animated movie creates world interesting open lot visual gag said would recommend anyone fan animated movie like,2016-03,41,3.5586663079059755
4.0,★★★★,2016-03-13,"★★★★ Watched by PlayWatchAU 13 Mar 2016
Hop to it!
No likes yet",13,en,watched playwatchau mar hop like yet,2016-03,6,1.7854000977157662
4.0,★★★★,2016-02-26,"★★★★
Watched by Rye 26 Feb 2016
When a film containing social commentary (obviously, even) could be enjoyable towards many ages without not only avoiding being codescending but also without reducing the themes of that commentary, you know that it does a lot of things right. It's still flawed, though: predictable plotline that had been done a lot of times and could have done more with a more exciting soundtrack, but overall it's still very enjoyable.
Full review coming soon.
1 like",82,en,watched rye feb film containing social commentary obviously even could enjoyable towards many age without avoiding codescending also without reducing theme commentary know lot thing right still flawed though predictable plotline done lot time could done exciting soundtrack overall still enjoyable full review coming soon like,2016-02,46,3.456245121296593
