rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
3.5,★★★½,2026-01-20,"★★★½ Watched by angel 20 Jan 2026
“sly fox. dumb bunny.”
it’s such a silly film
No likes yet",19,en,watched angel jan sly fox dumb bunny silly film like yet,2026-01,11,2.0559187871804023
3.0,★★★,2016-01-20,"★★★
Watched by eno25 20 Jan 2016
This review may contain spoilers. I can handle the truth.
No likes yet",20,en,watched eno jan review may contain spoiler handle truth like yet,2016-01,11,2.086533299764044
5.0,★★★★★,2026-01-20,"★★★★★ Rewatched by Tomii 20 Jan 2026
La conejita es clave 🫦🫵
No likes yet",15,en,rewatched tomii jan la conejita e clave like yet,2026-01,9,2.1738961732896076
3.5,★★★½,2026-01-20,"★★★½ Watched by kuaibergui 20 Jan 2026
This review may contain spoilers. I can handle the truth.
No likes yet",20,en,watched kuaibergui jan review may contain spoiler handle truth like yet,2026-01,11,2.086533299764044
3.0,★★★,2026-01-20,"★★★ Watched by MathiasAvonts 20 Jan 2026
Overrated.
No likes yet",11,en,watched mathiasavonts jan overrated like yet,2026-01,6,1.783895702199798
4.5,★★★★½,2026-01-03,"★★★★½ Rewatched by philosophiesm 03 Jan 2026
Nick Wilde my beloved.
No likes yet",14,en,rewatched philosophiesm jan nick wilde beloved like yet,2026-01,8,1.8710331147982102
5.0,★★★★★,2026-01-04,"★★★★★ Watched by ladislights 04 Jan 2026
Lindinho demais. Adorei!!!!
No likes yet",13,en,watched ladislights jan lindinho demais adorei like yet,2026-01,8,2.147845631543017
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by Jueun19 20 Jan 2026
W/ Bibia
No likes yet",12,en,rewatched jueun jan w bibia like yet,2026-01,7,2.024721511600457
4.5,★★★★½,2026-01-20,"★★★★½
Watched by FireDrag85 20 Jan 2026
Definitely top 3 Disney imo.
No likes yet",15,en,watched firedrag jan definitely top disney imo like yet,2026-01,9,3.702683202076973
4.0,★★★★,2026-01-21,"★★★★ Rewatched by kaili 21 Jan 2026
first one is better than second one
No likes yet",17,en,rewatched kaili jan first one better second one like yet,2026-01,10,2.5810730199678757
5.0,★★★★★,2026-01-20,"★★★★★ Rewatched by miguedesc 20 Jan 2026
perfeitinho
No likes yet",11,en,rewatched miguedesc jan perfeitinho like yet,2026-01,6,1.860404640766511
5.0,★★★★★,2026-01-20,"★★★★★ Watched by rianavictoria 20 Jan 2026
PERFECT MOVIE
No likes yet",12,en,watched rianavictoria jan perfect movie like yet,2026-01,7,4.320885161298065
2.5,★★½,2026-01-20,"★★½ Rewatched by tiago mena 20 Jan 2026
serviceable enough, has potencial, which is reached in the sequel in my opinion
No likes yet",24,en,rewatched tiago mena jan serviceable enough potencial reached sequel opinion like yet,2026-01,12,3.4451349997191723
4.0,★★★★,2026-01-20,"★★★★ Watched by ily 20 Jan 2026
new hear me out nick
No likes yet",15,en,watched ily jan new hear nick like yet,2026-01,8,1.7972536443439573
3.5,★★★½,2026-01-04,"★★★½ Watched by TigerCod 04 Jan 2026
Good expansion to the lore of world we barely got to explore in the first outing. The universe feels lived in and complex, but understandable by a child. Solid work here.
No likes yet",41,en,watched tigercod jan good expansion lore world barely got explore first outing universe feel lived complex understandable child solid work like yet,2026-01,22,3.212088198325431
4.5,★★★★½,2026-01-17,"★★★★½ Rewatched by Raegan Waddell 17 Jan 2026
.5 off because Judy is annoying but this movie is fire
No likes yet",22,en,rewatched raegan waddell jan judy annoying movie fire like yet,2026-01,10,2.0505421323864867
5.0,★★★★★,2026-01-20,"★★★★★
Watched by hannahch01 20 Jan 2026
This is the first movie which I remember ever arching in theatres with my dad. I ABSOLOUTELY LOVE THIS MOVIE. I think the comedy, emotions, and the overall plot of this movie was amazing. I lov every single characters and just the overall plot of this movie was AMAZING.
No likes yet",59,en,watched hannahch jan first movie remember ever arching theatre dad absoloutely love movie think comedy emotion overall plot movie amazing lov every single character overall plot movie amazing like yet,2026-01,30,4.22260464349159
4.0,★★★★,2026-01-21,"★★★★
Watched by nocturne 21 Jan 2026
hell yeahhh
2 likes",11,en,watched nocturne jan hell yeahhh like,2026-01,6,2.206566029051873
4.0,★★★★,2026-01-20,"★★★★ Rewatched by Olivia 20 Jan 2026
ZOOTROPOLIS OR ZOOTOPIA 
I DONT LIKE THIS GAME 
I swear they called it zootropolis in the film
But the poster says zootopia
Great movie though
2 likes",34,en,rewatched olivia jan zootropolis zootopia dont like game swear called zootropolis film poster say zootopia great movie though like,2026-01,19,3.2174146617492396
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Adele 20 Jan 2026
It was amazing and I hate myself because I didn't watch this sooner
No likes yet",23,en,watched adele jan amazing hate watch sooner like yet,2026-01,9,6.307193674071044
3.0,★★★,2026-01-20,"★★★ Watched by meeri :3 20 Jan 2026
Interesting plot and interesting stereotyping done via the different animal species 🤨
No likes yet",23,en,watched meeri jan interesting plot interesting stereotyping done via different animal specie like yet,2026-01,14,3.55992732690101
4.0,★★★★,2025-01-20,"★★★★ Watched by celiaszb 20 Jan 2025
film doudou
No likes yet",12,en,watched celiaszb jan film doudou like yet,2025-01,7,1.7975879143665756
5.0,★★★★★,2026-01-18,"★★★★★ Watched by Chaean 18 Jan 2026
I LOVE U TWO
No likes yet",14,en,watched chaean jan love u two like yet,2026-01,8,3.564799568974566
5.0,★★★★★,2026-01-20,"★★★★★ Watched by kyoshiin 20 Jan 2026
sympa
No likes yet",11,en,watched kyoshiin jan sympa like yet,2026-01,6,1.6923446781441225
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by kally 20 Jan 2026
mr big and flash are still the silliest
No likes yet",18,en,rewatched kally jan mr big flash still silliest like yet,2026-01,10,2.137492577578613
4.0,★★★★,2026-01-20,"★★★★
Watched by tabithalobodkin 20 Jan 2026
i’m not a furry but…
No likes yet",15,en,watched tabithalobodkin jan furry like yet,2026-01,6,1.6007936540884466
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by chweayo23 20 Jan 2026
my comfort movie since childhood ngl
No likes yet",16,en,rewatched chweayo jan comfort movie since childhood ngl like yet,2026-01,10,2.0754508576971085
5.0,★★★★★,2026-01-20,"★★★★★ Rewatched by lilgracee 20 Jan 2026
love
No likes yet",11,en,rewatched lilgracee jan love like yet,2026-01,6,3.8466057914923826
3.0,★★★,2026-01-15,"★★★ Watched by 𝙨𝙡𝙮𝙫𝙚𝙩𝙩𝙚 15 Jan 2026
Nick Wilde is my childhood hear me out
No likes yet",18,en,watched jan nick wilde childhood hear like yet,2026-01,8,1.6443982733042875
3.5,★★★½,2026-01-20,"★★★½
Watched by Ruel 20 Jan 2026
Lots of fun up until the twist villain reveal and then it just repeats Monsters Inc.’s entire climax, like the dialogue is almost beat for beat.
3 likes",35,en,watched ruel jan lot fun twist villain reveal repeat monster inc entire climax like dialogue almost beat beat like,2026-01,19,4.431766283943164
5.0,★★★★★,2026-01-14,"★★★★★ Rewatched by lily 14 Jan 2026
beautiful movie that speaks to deep themes of racism
No likes yet",19,en,rewatched lily jan beautiful movie speaks deep theme racism like yet,2026-01,11,5.837240284067013
4.0,★★★★,2026-01-20,"★★★★
Rewatched by Hally 20 Jan 2026
the godfather found dead in a ditch
No likes yet",17,en,rewatched hally jan godfather found dead ditch like yet,2026-01,9,2.2489281887628194
5.0,★★★★★,2022-09-02,"★★★★★
Watched by vandromeda 02 Sep 2022
go to film ko sya actually...
No likes yet",16,en,watched vandromeda sep go film ko sya actually like yet,2022-09,10,3.097523380194679
3.5,★★★½,2026-01-07,"★★★½ Rewatched by 0j8101 jt 07 Jan 2026
ykw hell yeah
No likes yet",14,en,rewatched j jt jan ykw hell yeah like yet,2026-01,9,2.1686011633004783
4.0,★★★★,2026-01-20,"★★★★ Watched by BadgalRiri 20 Jan 2026
Judy my favorite bunny and Nicky my favorite foxy. That Godfather reference was definitely the best I’ve seen in years
1 like",29,en,watched badgalriri jan judy favorite bunny nicky favorite foxy godfather reference definitely best seen year like,2026-01,16,6.34291153598377
5.0,★★★★★,2026-01-20,"★★★★★
Watched by rainkiised 20 Jan 2026
nick wilde 🤤🤤🤤
No likes yet",13,en,watched rainkiised jan nick wilde like yet,2026-01,7,1.577206169206313
4.0,★★★★,2026-01-20,"★★★★ Watched by ˚.⋆✶sayen✶⋆.˚ 20 Jan 2026
cine.
No likes yet",11,en,watched sayen jan cine like yet,2026-01,6,1.7501069431907845
3.0,★★★,2026-01-20,"★★★ Watched by William Houde 20 Jan 2026
Judy ain’t even that bad fr
Dawn Bellwether on the other hand…
1 like",22,en,watched william houde jan judy even bad fr dawn bellwether hand like,2026-01,12,4.5703257238760875
2.5,★★½,2026-01-20,"★★½ Watched by caitlinwood127 20 Jan 2026
I remembered like this a lot more the first time I saw it like 10 years ago. Still good but not great
No likes yet",32,en,watched caitlinwood jan remembered like lot first time saw like year ago still good great like yet,2026-01,17,3.286633153747091
5.0,★★★★★,2026-01-20,"★★★★★ Watched by Emu4 20 Jan 2026
i love bunnies… and *cough* foxes
1 like",15,en,watched emu jan love bunny cough fox like,2026-01,8,3.7300106308970515
3.0,★★★,2026-01-20,"★★★ Watched by caiolegname 20 Jan 2026
I can’t imagine how long it takes to make these movies
No likes yet",21,en,watched caiolegname jan imagine long take make movie like yet,2026-01,10,2.0295454945570803
4.0,★★★★,2026-01-20,"★★★★ Watched by Brody Rollier 20 Jan 2026
It’s called a hustle, sweetheart
No likes yet",16,en,watched brody rollier jan called hustle sweetheart like yet,2026-01,9,2.084382037547358
3.5,★★★½,2026-01-14,"★★★½
Watched by 1au1auu 14 Jan 2026
sympa mais j’ai préf le 2
No likes yet",16,en,watched au auu jan sympa mais j ai pr f le like yet,2026-01,13,2.3979953107545855
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by beatrijelena 20 Jan 2026
Divertida y woke. La amo.
No likes yet",15,en,rewatched beatrijelena jan divertida woke la amo like yet,2026-01,9,2.1412413585728234
3.5,★★★½,2026-01-20,"★★★½ Watched by 私のスター★ 20 Jan 2026
I liked every single second of this movie it was amazing and thanks to everyone who suggested this movie and made me excited to watch it !  The only reason I didn't give it five stars is that I'm not a big fan of animation
No likes yet",55,en,watched jan liked every single second movie amazing thanks everyone suggested movie made excited watch reason give five star big fan animation like yet,2026-01,24,4.1807263671386865
4.0,★★★★,2026-01-20,"★★★★
Rewatched by Melanie 20 Jan 2026
A skunk butt rug!
The godfather scene is just so perfect.
1 like",20,en,rewatched melanie jan skunk butt rug godfather scene perfect like,2026-01,10,4.3006133496426155
5.0,★★★★★,2026-01-20,"★★★★★
Watched by r4yneclouds 20 Jan 2026
Perfect
No likes yet",11,en,watched r yneclouds jan perfect like yet,2026-01,7,4.518927212886621
2.5,★★½,2026-01-20,"★★½ Watched by Ben 20 Jan 2026
Pretty much exactly what I expected, which is to say this is super well designed with some fun scenes here and there as well as plenty of good voice performances but also the entire narrative and thematic throughline is totally rotten. Insanely misguided film at basically every turn. There's a lot to be said about how films handle showcasing racial discrimination through the lens of non-human species but this film's narrative method of doing so and explicit conjunction with its… more
1 like",90,en,watched ben jan pretty much exactly expected say super well designed fun scene well plenty good voice performance also entire narrative thematic throughline totally rotten insanely misguided film basically every turn lot said film handle showcasing racial discrimination lens non human specie film narrative method explicit conjunction like,2026-01,48,4.371056842623422
4.0,★★★★,2026-01-20,"★★★★
Watched by bonnie 20 Jan 2026
woolter and jesse
No likes yet",13,en,watched bonnie jan woolter jesse like yet,2026-01,7,1.8936930834094066
3.0,★★★,2026-01-20,"★★★
Watched by Sam 20 Jan 2026
this was so cute. can't believe that i hadn't seen it before!
No likes yet",22,en,watched sam jan cute believe seen like yet,2026-01,8,3.7589111426369883
5.0,★★★★★,2026-01-20,"★★★★★
Watched by zoesinger 20 Jan 2026
Honestly such a good and rewatchable movie for being a kids movie
No likes yet",22,en,watched zoesinger jan honestly good rewatchable movie kid movie like yet,2026-01,11,3.0057177966492974
4.0,★★★★,2026-01-15,"★★★★ Rewatched by dmenet 15 Jan 2026
Watched with my kid. Coming off the sequel, this had a lot more originality than I was expecting. The chase that moves into the tiny town is kind of an all-timer of animation. The scene in the nudist colony is one of the most baffling things I've ever seen. It sends my mind whirling and now I have to consider if maybe all these animals neuter themselves for the sake of coexistence and harmony. For reasons I can't explain it manages to be one of the less horny talking animal movies I've seen.
No likes yet",103,en,rewatched dmenet jan watched kid coming sequel lot originality expecting chase move tiny town kind timer animation scene nudist colony one baffling thing ever seen sends mind whirling consider maybe animal neuter sake coexistence harmony reason explain manages one less horny talking animal movie seen like yet,2026-01,47,2.926014086431041
5.0,★★★★★,2026-01-20,"★★★★★ Watched by Byers__ 20 Jan 2026
Mi awaking de furros
No likes yet",14,en,watched byers jan mi awaking de furros like yet,2026-01,9,2.1989055395571997
4.0,★★★★,2026-01-20,"★★★★ Rewatched by Flo 20 Jan 2026
This movie......
Damn
Usually Disney sucks with 3d but damn this one is good
My favorite Disney Movie oat!!!
No likes yet",29,en,rewatched flo jan movie damn usually disney suck damn one good favorite disney movie oat like yet,2026-01,17,3.603463509230422
4.0,★★★★,2026-01-20,"★★★★
Watched by Lâm 20 Jan 2026
Fun to watch, interesting world, heart-warming story with a really good ending
No likes yet",22,en,watched l jan fun watch interesting world heart warming story really good ending like yet,2026-01,15,4.417907430975013
5.0,★★★★★,2026-01-20,"★★★★★ Watched by cyrenia 20 Jan 2026
lohh KOK GANTENGG????
No likes yet",13,en,watched cyrenia jan lohh kok gantengg like yet,2026-01,8,2.205113802285152
3.5,★★★½,2026-01-17,"★★★½ Watched by AmayaBobby 17 Jan 2026
We're also reading Fantastic Mr. Fox this week, so my main takeaway from Zootopia is that the fox is *not* Fantastic Mr. Fox, but the fox is *like* Fantastic Mr. Fox.
No likes yet",41,en,watched amayabobby jan also reading fantastic mr fox week main takeaway zootopia fox fantastic mr fox fox like fantastic mr fox like yet,2026-01,23,5.2329019071908
5.0,★★★★★,2026-01-20,"★★★★★
Watched by zjen 20 Jan 2026
comfort film bgt😔💞ak kalo sedih suka nonton ini😔💞
No likes yet",18,en,watched zjen jan comfort film bgt ak kalo sedih suka nonton ini like yet,2026-01,14,2.5099641675313373
4.5,★★★★½,2026-01-20,"★★★★½ Watched by elle 20 Jan 2026
didn't expect this movie to be THAT good 😮‍💨
No likes yet",19,en,watched elle jan expect movie good like yet,2026-01,8,3.4221504004013648
4.0,★★★★,2026-01-20,"★★★★
Rewatched by charlisangel 20 Jan 2026
peak cinema ngl
1 like",12,en,rewatched charlisangel jan peak cinema ngl like,2026-01,7,2.1867703359803405
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Ash 20 Jan 2026
A beautiful kid’s film with a beautiful message. Judy is such a lovable character.
No likes yet",24,en,watched ash jan beautiful kid film beautiful message judy lovable character like yet,2026-01,13,5.637880378793943
2.0,★★,2026-01-12,"★★ Watched by Ayurii 12 Jan 2026
Lowk represents people life stats actually
No likes yet",16,en,watched ayurii jan lowk represents people life stats actually like yet,2026-01,11,2.9196619578930934
4.0,★★★★,2000-01-01,"★★★★
Watched by avatar4life 01 Jan 2000
Cute but sooo much years for the second movie.
No likes yet",19,en,watched avatar life jan cute sooo much year second movie like yet,2000-01,12,3.087058264589609
4.0,★★★★,2026-01-19,"★★★★ Rewatched by jen ✧˖° 19 Jan 2026
that damn fox
No likes yet",14,en,rewatched jen jan damn fox like yet,2026-01,7,1.7909097965895808
5.0,★★★★★,2026-01-20,"★★★★★
Watched by gabi 20 Jan 2026
mt top !
No likes yet",13,en,watched gabi jan mt top like yet,2026-01,7,2.8881187122785557
4.0,★★★★,2026-01-14,"★★★★ Watched by Dillon 14 Jan 2026
Enjoyed this - Bateman and Idris Elba create aura in any setting.
No likes yet",22,en,watched dillon jan enjoyed bateman idris elba create aura setting like yet,2026-01,12,3.193179075867571
4.0,★★★★,2025-01-05,"★★★★ Watched by noaura 05 Jan 2025
classic.
No likes yet",11,en,watched noaura jan classic like yet,2025-01,6,4.694293093672263
4.0,★★★★,2026-01-20,"★★★★ Rewatched by delinastq 20 Jan 2026
tiger backdancers abi
bence zootropolis daha iyi bi isim bu arada
No likes yet",21,en,rewatched delinastq jan tiger backdancers abi bence zootropolis daha iyi bi isim bu arada like yet,2026-01,16,2.824326934376252
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by fleabag 20 Jan 2026
     ""It's called a hustle, sweetheart."" 🦊🐰
8 likes",15,en,rewatched fleabag jan called hustle sweetheart like,2026-01,7,2.166221616519499
5.0,★★★★★,2026-01-20,"★★★★★ Watched by emmacharlxtte 20 Jan 2026
The godfather scene had me giggling
No likes yet",16,en,watched emmacharlxtte jan godfather scene giggling like yet,2026-01,8,1.909101399260496
4.0,★★★★,2026-01-20,"★★★★ Watched by DarshilxRajawat 20 Jan 2026
A joyous ride of a rollercoaster which take you through multiple emotions, a great friendship, multiple twists n turns (which were too good). Overall a great movie!
RECOMMENDED!
No likes yet",38,en,watched darshilxrajawat jan joyous ride rollercoaster take multiple emotion great friendship multiple twist n turn good overall great movie recommended like yet,2026-01,22,4.102178537825708
5.0,★★★★★,2026-01-20,"★★★★★ Watched by zambraprime 20 Jan 2026
Judy Hops Baddie
No likes yet",13,en,watched zambraprime jan judy hop baddie like yet,2026-01,8,1.9558022993748847
5.0,★★★★★,2017-05-23,"★★★★★ Rewatched by ⋆.𐙚 ̊ 𝖿౿ᥣʑʑ ₍^. .^₎⟆ 23 May 2017
one of my fav disney cartoons! have rewatched it more than 10 timesszszs
No likes yet",27,en,rewatched may one fav disney cartoon rewatched timesszszs like yet,2017-05,10,2.065348688733402
3.5,★★★½,2026-01-20,"★★★½ Rewatched by kakuras 20 Jan 2026
J’ai laisser une seconde chance à se film, je comprend asterion…
26 likes",20,en,rewatched kakuras jan j ai laisser une seconde chance se film je comprend asterion like,2026-01,15,2.7951103748636785
4.0,★★★★,2026-01-19,"★★★★ Watched by Sunflower93 19 Jan 2026
It's really unfortunate that this movie is tackling systemic prejudice while presenting a story about a heroic POLICE BUNNY (!?) ACAB but yeah also cute and happy to see that the youth are getting something other than the usual prince-princess stories nowadays
No likes yet",52,en,watched sunflower jan really unfortunate movie tackling systemic prejudice presenting story heroic police bunny acab yeah also cute happy see youth getting something usual prince princess story nowadays like yet,2026-01,30,3.3654760318386616
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by rivvey_17 20 Jan 2026
favourite movie!
No likes yet",12,en,rewatched rivvey jan favourite movie like yet,2026-01,7,1.7117196091237512
4.0,★★★★,2026-01-20,"★★★★
Watched by Riley 20 Jan 2026
true cinema
No likes yet",12,en,watched riley jan true cinema like yet,2026-01,7,3.2308891229500416
5.0,★★★★★,2026-01-20,"★★★★★ Watched by dacrelodicakes 20 Jan 2026
halloween costume idea for me and my girlfriend (still hiring)
No likes yet",20,en,watched dacrelodicakes jan halloween costume idea girlfriend still hiring like yet,2026-01,11,2.3471445179953747
4.5,★★★★½,2026-01-20,"★★★★½ Watched by awegueti 20 Jan 2026
I liked it. I think it a movie with a deep meaning behind (although it's a kid's movie)
No likes yet",28,en,watched awegueti jan liked think movie deep meaning behind although kid movie like yet,2026-01,14,2.757381617742439
4.0,★★★★,2026-01-20,"★★★★ Watched by Ruby 20 Jan 2026
ATE
No likes yet",11,en,watched ruby jan ate like yet,2026-01,6,1.6923446781441225
4.0,★★★★,2026-01-20,"★★★★
Watched by DakkaDon 20 Jan 2026
Such a structurally tight script, everything moves at the right pace with the right amount of setup and structure. It all works, and the combination of crisp writing with animal puns and a sort of 'disneypunk' urban aesthetic comes together great.
1 like",50,en,watched dakkadon jan structurally tight script everything move right pace right amount setup structure work combination crisp writing animal pun sort disneypunk urban aesthetic come together great like,2026-01,28,4.405740653193644
5.0,★★★★★,2026-01-20,"★★★★★
Watched by neonlunaur 20 Jan 2026
Hehehe Nick Wilde... hehehe
Aight so moving to the review, as a kid (even adult, duh) the plot is really interesting and the plot twist is twisting iykwim. I like the love-hate dynamic between Judy and Nick and the story is just so alive that I feel like I am also in the movie
No likes yet",64,en,watched neonlunaur jan hehehe nick wilde hehehe aight moving review kid even adult duh plot really interesting plot twist twisting iykwim like love hate dynamic judy nick story alive feel like also movie like yet,2026-01,35,4.275480528435681
5.0,★★★★★,2026-01-20,"★★★★★ Rewatched by ruby 20 Jan 2026
watched with my aunt who had (criminally) never seen it before, safe to say she now knows ball
No likes yet",28,en,rewatched ruby jan watched aunt criminally never seen safe say know ball like yet,2026-01,14,2.7890965398601866
3.0,★★★,2026-01-20,"★★★ Watched by sabdos 20 Jan 2026
Starting off new movie tuesdays with this nonsense
No likes yet",18,en,watched sabdos jan starting new movie tuesday nonsense like yet,2026-01,10,2.124879966352182
5.0,★★★★★,2026-01-20,"★★★★★ Watched by shaky 20 Jan 2026
lucuyajudynick
No likes yet",11,en,watched shaky jan lucuyajudynick like yet,2026-01,6,1.783895702199798
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Amaryllism 20 Jan 2026
SUKAKKKKKKKKK
No likes yet",11,en,watched amaryllism jan sukakkkkkkkkk like yet,2026-01,6,1.783895702199798
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Eve Oliveira 20 Jan 2026
EU ME APAIXONEI POR UMA RAPOSA???
Simplesmente OBCECADA, assisti inúmeras vezes - pra mim aquilo foi um ENORME pior twist
No likes yet",31,en,watched eve oliveira jan eu apaixonei por uma raposa simplesmente obcecada assisti meras vezes pra mim aquilo foi um enorme pior twist like yet,2026-01,24,2.894673639391538
3.5,★★★½,2026-01-20,"★★★½ Watched by Pelmo 20 Jan 2026
It's always the rich.
No likes yet",14,en,watched pelmo jan always rich like yet,2026-01,7,2.94976487066108
4.0,★★★★,2024-05-13,"★★★★
Watched by Via Keats. 13 May 2024
Furi Indonesia solid solid solid
No likes yet",16,en,watched via keats may furi indonesia solid solid solid like yet,2024-05,11,2.510455025029199
4.0,★★★★,2026-01-20,"★★★★ Watched by asrnotacritic 20 Jan 2026
bagus aja
No likes yet",12,en,watched asrnotacritic jan bagus aja like yet,2026-01,7,1.9956299659551315
4.0,★★★★,2026-01-19,"★★★★
Watched by SoulessPlatypus 19 Jan 2026
Considering starting a howl in Walmart
1 like",15,en,watched soulessplatypus jan considering starting howl walmart like,2026-01,8,2.514755107695684
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by Noémie’ 19 Jan 2026
Mon disney pref je pense
No likes yet",15,en,rewatched mie jan mon disney pref je pense like yet,2026-01,10,2.3057093669965125
4.5,★★★★½,2026-01-20,"★★★★½
Rewatched by mrw0rldw1de 20 Jan 2026
it’s so peak
No likes yet",13,en,rewatched mrw rldw de jan peak like yet,2026-01,8,2.034329366129328
2.5,★★½,2026-01-20,"★★½ Rewatched by eden 20 Jan 2026
Mid
No likes yet",11,en,rewatched eden jan mid like yet,2026-01,6,1.826615881757497
4.0,★★★★,2026-01-18,"★★★★ Rewatched by pyrared 18 Jan 2026
Rewatch with the toddler, but man this movies is just amazing
No likes yet",21,en,rewatched pyrared jan rewatch toddler man movie amazing like yet,2026-01,10,3.8081358736840087
5.0,★★★★★,2026-01-20,"★★★★★
Watched by azzeeeazzeee 20 Jan 2026
i still want to marry Nick. 😤
No likes yet",17,en,watched azzeeeazzeee jan still want marry nick like yet,2026-01,9,1.9003754957913321
3.5,★★★½,2026-01-19,"★★★½ Watched by RafiFlarey626 19 Jan 2026
Idk what is the weirdest thing this movie got me thinking about after watch. The multiple amount of questions I had for this world about how sex works for them, or the fact Bellwether feels like she was a foreshadow on Kristi Noem.
This was a good movie tho, a true simple classic from 2010s Disney.
7/10(Bunny Cop)
No likes yet",68,en,watched rafiflarey jan idk weirdest thing movie got thinking watch multiple amount question world sex work fact bellwether feel like foreshadow kristi noem good movie tho true simple classic disney bunny cop like yet,2026-01,34,3.756317659498331
2.5,★★½,2026-01-19,"★★½ Watched by verigayo 19 Jan 2026
Judy Hopps uses white women tears to get away with racial profiling.
No likes yet",22,en,watched verigayo jan judy hopps us white woman tear get away racial profiling like yet,2026-01,15,2.49834384823789
3.0,★★★,2026-01-20,"★★★ Watched by alexbdy 20 Jan 2026
Le lapin … SMASHHHHHHHHHHHH
No likes yet",14,en,watched alexbdy jan le lapin smashhhhhhhhhhhh like yet,2026-01,8,2.0552453477352537
5.0,★★★★★,2026-01-20,"★★★★★
Watched by nessa76_ 20 Jan 2026
Superwitzig!
No likes yet",11,en,watched nessa jan superwitzig like yet,2026-01,6,1.726133437153136
4.0,★★★★,2026-01-20,"★★★★ Watched by marthacass 20 Jan 2026
I love this film it’s actually good and it suprises u
No likes yet",21,en,watched marthacass jan love film actually good suprises u like yet,2026-01,11,4.2984774561074035
2.5,★★½,2026-01-20,"★★½ Watched by Elios 20 Jan 2026
Je bande sur Nick
No likes yet",14,en,watched elios jan je bande sur nick like yet,2026-01,9,2.070984145501975
3.0,★★★,2026-01-20,"★★★ Watched by casey 20 Jan 2026
yeah they want each other bad
No likes yet",16,en,watched casey jan yeah want bad like yet,2026-01,8,3.968086926620002
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by ievamil 19 Jan 2026
It’s called a hustle, sweetheart
No likes yet",15,en,rewatched ievamil jan called hustle sweetheart like yet,2026-01,8,1.9687154833481604
4.0,★★★★,2026-01-19,"★★★★
Rewatched by Beth 19 Jan 2026
sorry this film is hilarious
No likes yet",15,en,rewatched beth jan sorry film hilarious like yet,2026-01,8,6.399827269989956
5.0,★★★★★,2026-01-20,"★★★★★ Watched by mathilarsson 20 Jan 2026
Bästa barnfilmen
No likes yet",12,en,watched mathilarsson jan b sta barnfilmen like yet,2026-01,8,2.1797722330283915
4.0,★★★★,2026-01-19,"★★★★ Watched by 420gmoney666 19 Jan 2026
1
Low….lowk…..lowkir…..lowkirkenuinely……….
5 likes",11,en,watched gmoney jan low lowk lowkir lowkirkenuinely like,2026-01,8,2.5221165474242078
5.0,★★★★★,2026-01-19,"★★★★★
Watched by spejic 19 Jan 2026
There's never been a rabbit on the cosmopolitan Zootopia city police force, but Judy Hopps has three big advantages - supreme agility, quick thinking, and a never-say-die attitude. Graduating at the top of her academy class, and with a little help from the mayor's request to increase diversity on the force, Judy becomes their latest recruit. But Chief Bogo, who isn't impressed by anything, is even less impressed by a rabbit on the force, and has Judy on parking ticket… more
1 like",90,en,watched spejic jan never rabbit cosmopolitan zootopia city police force judy hopps three big advantage supreme agility quick thinking never say die attitude graduating top academy class little help mayor request increase diversity force judy becomes latest recruit chief bogo impressed anything even less impressed rabbit force judy parking ticket like,2026-01,51,3.4939348728576376
3.0,★★★,2026-01-20,"★★★ Watched by Jelena 20 Jan 2026
Good
No likes yet",11,en,watched jelena jan good like yet,2026-01,6,2.3428262452650177
4.0,★★★★,2026-01-19,"★★★★
Rewatched by sarahlynnrm 19 Jan 2026
#yes
No likes yet",11,en,rewatched sarahlynnrm jan yes like yet,2026-01,6,3.177201035871995
3.5,★★★½,2026-01-20,"★★★½ Watched by anniemayp 20 Jan 2026
Why was this plot so fire , shakeria ate her song
No likes yet",21,en,watched anniemayp jan plot fire shakeria ate song like yet,2026-01,10,2.1688074865467475
3.5,★★★½,2026-01-18,"★★★½
Watched by Aditya Itankar 18 Jan 2026
I mean there's hardly anything new.. in terms of story.
But the references..!! They nailed it on those.
Also the use of metaphors and parallels with real world.. is what made it this good film.
One particular emotional scene (for me).. (I didn't cry) and there were several moments to have a good laugh.
It's short but it definitely took time to get going.. and yes there were few okayish scenes in terms of logic.
Overall a solid animated film. Looking forward to watch Part 2.
No likes yet",97,en,watched aditya itankar jan mean hardly anything new term story reference nailed also use metaphor parallel real world made good film one particular emotional scene cry several moment good laugh short definitely took time get going yes okayish scene term logic overall solid animated film looking forward watch part like yet,2026-01,51,3.7003434587492463
