rating,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
9,2016-07-06,"When I watched Zootopia's Trailer I was not convinced I don't know but It looked so boring to me. But when I saw the whole movie I was literally shocked....It was damn amazing and it turned out to be one of the best animated movies ever. As in the terms of Story it was good in concept it was also good, Screenplay damn good.I loved all of the character Judy Hobbs, Nick Wilde, Duke Weaselton and ""Mr. BIG"" all of them were awesome.It has something which connects all type of audiences with it. Overall an awesome adventure can't wait for Sequel.",101,en,watched zootopia trailer convinced know looked boring saw whole movie literally shocked damn amazing turned one best animated movie ever term story good concept also good screenplay damn good loved character judy hobbs nick wilde duke weaselton mr big awesome something connects type audience overall awesome adventure wait sequel,2016-07,49,3.593929073667491
8,2016-11-15,"I hate Disney and I hate everything Disney stands for and I hate seeing that Disney name on ""Star Wars"" merchandise and I'm still upset that George Lucas sold the ""Star Wars"" franchise to Disney. That broke my heart! But anyway, I'm here to review the film ""Zootopia"". As I expressed earlier, I hate Disney but there are a couple of Disney cartoons I liked such as the ""Incredibles"" and of course ""Zootopia"". ""Zootopia"" is a film about all animals, herbivorous and carnivorous, supposedly living together in harmony but that harmony is disrupted by a strange conspiracy and a bunny cop and a con artist fox help each other out to find out what that conspiracy is. This film is great for children and adults alike. Adults are going to enjoy this film with all of the references laid out in the film. The kids are going to like it just because it's a cartoon. On the slick I think this film was shedding light on how destructive racism and other forms of prejudice can be and it was also teaching a lesson on treating others with respect and treating others exactly how you would want to be treated. The actors in this film did a great job voicing their characters. It was very fun trying to figure out what celebrity was voicing what character. This is a good film that's great for all ages. You will not be disappointed with this Disney film, I wasn't and I hate Disney films!",251,en,hate disney hate everything disney stand hate seeing disney name star war merchandise still upset george lucas sold star war franchise disney broke heart anyway review film zootopia expressed earlier hate disney couple disney cartoon liked incredibles course zootopia zootopia film animal herbivorous carnivorous supposedly living together harmony harmony disrupted strange conspiracy bunny cop con artist fox help find conspiracy film great child adult alike adult going enjoy film reference laid film kid going like cartoon slick think film shedding light destructive racism form prejudice also teaching lesson treating others respect treating others exactly would want treated actor film great job voicing character fun trying figure celebrity voicing character good film great age disappointed disney film hate disney film,2016-11,119,3.039613454456983
7,2016-03-03,"Allow me to preface this by saying I work in the film industry. As someone who works in production, I've seen a lot of movies. And by a lot, I mean A LOT, so what I'm about to tell you may not be your experience, and you should by no means decide on seeing a movie based on one guy's opinion.With that being said- I've been a Disney fan all of my life. I grew up with the classic animated musicals, I found Nemo Incredible and Wreck-It Ralph Frozen(not really, but titles are fun), so naturally I thought Zootopia was going to be a surefire hit. And it was. Kind of. It had all of the elements- the odd couple duo, the social themes and let's not forget the breathtaking animation(and by God, it was beautiful).However, there was something missing.It seemed that Disney phoned it in this time, I could see every plot point coming a mile away. It was predictable, rushed(typically Disney leaves little jokes hidden in the background, and despite the clever layout of the city, that was lacking. Michael Giacchino's score couldn't even save it.Perhaps my standards were too high. If you expect perfection, a B+ feels like an F.So go see it if you want to, don't if you don't, I don't care. Just consider yourself warned.",221,en,allow preface saying work film industry someone work production seen lot movie lot mean lot tell may experience mean decide seeing movie based one guy opinion said disney fan life grew classic animated musical found nemo incredible wreck ralph frozen really title fun naturally thought zootopia going surefire hit kind element odd couple duo social theme let forget breathtaking animation god beautiful however something missing seemed disney phoned time could see every plot point coming mile away predictable rushed typically disney leaf little joke hidden background despite clever layout city lacking michael giacchino score even save perhaps standard high expect perfection b feel like f go see want care consider warned,2016-03,111,2.7051584292717146
9,2016-06-11,"For a studio that in modern times has taken a lot of flak for past racist cartoon depictions, Disney has come a long way with ""Zootopia."" It's as though someone at the Mouse House must have off-handedly said how great would it be if they could make a kids' movie about racism and classism and one if not all seven writers with story credits on ""Zootopia"" raised their hands and said ""challenge accepted.""Indeed, the CGI-era non-Pixar team at Disney has done just that, hitting its stride big time after ""Wreck-It Ralph"" and ""Frozen."" (This critic has regrettably yet to see ""Big Hero 6."") ""Zootopia"" has all the best trappings of an entertaining animated family film with ample wit and heart.Yet while most animated films featuring talking animals simply for marketing purposes, the writing team (again, too many names to name here) offers an explanation of sorts. Much like 2012's ""Wreck-It Ralph"" built an entire film around video game characters existing beyond the screen, ""Zooptopia"" — which borrows all four writers from ""Ralph,"" including its director (Rich Moore) —crafts a world in which animals have evolved beyond survival instincts (and humans don't exist) and try to live together in harmony. By turning species characteristics into stereotypes and creating a predator-prey distinction, Disney lays the groundwork for an incredibly socially relevant movie.""Zootopia"" follows Judy Hopps (Ginnifer Goodwin), a bunny who has aspired for her entire life to become a police officer in the mammal metropolis of Zootopia despite everyone telling her she's supposed to be a carrot farmer. But the story isn't so cliché that it results in some ""anyone can be anything"" tale. It goes well beyond, testing Judy's idealism and can-do spirit after she meets sly fox Nick (Jason Bateman) and starts to investigate a missing mammals case.The references to race and class are not subtle, and they go beyond serving as accompanying themes to movie. While kids will certainly not pick up on all of them, the filmmakers' intent is clearly to draw on examples of racism and prejudice from our world and introduce them in ways that kids can grapple with. There are elements of mystery and themes of friendship and believing in yourself, but ""Zootopia"" stands out for making this concerted effort to highlight divisions and differences and how they do not define us.The seriousness of this subject matter does not subvert the kid-friendly tone of the film, however. There's definitely a certain maturity to it (and even some scary moments), but the creative team has put together a colorful, vibrant world with various amusing characters and silly moments.Yet it's heart that really elevates ""Zootopia."" The big issues and themes allow it to go into somewhat uncharted animated territory, but also the characters of Judy and Nick are thoughtfully constructed. Judy is perhaps the perfect heroine and her journey is so incredibly sincere; Nick has the potential to be a bit more of an archetype, but he has many complex shades that help convey this notion that no character can be put in a box. The story really goes out of its way to make that point too.""Zootopia"" isn't George Orwell's ""Animal Farm,"" but it might be the most socially conscious and intelligent offering in the 20 years of this CGI era. The fact that kids and adults should enjoy it equally only makes it the more impressive. While Pixar has the clout, look at the last five years and Disney Animation's body of work is more impressive (and without any sequels). We should look forward to both with equal eagerness.~Steven CThanks for reading! Visit Movie Muse Reviews for more.",603,en,studio modern time taken lot flak past racist cartoon depiction disney come long way zootopia though someone mouse house must handedly said great would could make kid movie racism classism one seven writer story credit zootopia raised hand said challenge accepted indeed cgi era non pixar team disney done hitting stride big time wreck ralph frozen critic regrettably yet see big hero zootopia best trapping entertaining animated family film ample wit heart yet animated film featuring talking animal simply marketing purpose writing team many name name offer explanation sort much like wreck ralph built entire film around video game character existing beyond screen zooptopia borrows four writer ralph including director rich moore craft world animal evolved beyond survival instinct human exist try live together harmony turning specie characteristic stereotype creating predator prey distinction disney lay groundwork incredibly socially relevant movie zootopia follows judy hopps ginnifer goodwin bunny aspired entire life become police officer mammal metropolis zootopia despite everyone telling supposed carrot farmer story clich result anyone anything tale go well beyond testing judy idealism spirit meet sly fox nick jason bateman start investigate missing mammal case reference race class subtle go beyond serving accompanying theme movie kid certainly pick filmmaker intent clearly draw example racism prejudice world introduce way kid grapple element mystery theme friendship believing zootopia stand making concerted effort highlight division difference define u seriousness subject matter subvert kid friendly tone film however definitely certain maturity even scary moment creative team put together colorful vibrant world various amusing character silly moment yet heart really elevates zootopia big issue theme allow go somewhat uncharted animated territory also character judy nick thoughtfully constructed judy perhaps perfect heroine journey incredibly sincere nick potential bit archetype many complex shade help convey notion character put box story really go way make point zootopia george orwell animal farm might socially conscious intelligent offering year cgi era fact kid adult enjoy equally make impressive pixar clout look last five year disney animation body work impressive without sequel look forward equal eagerness steven cthanks reading visit movie muse review,2016-06,343,2.3097426042782465
7,2016-05-31,"Just watched the movie at the weekends, if talk about the movie it is a good one, not so special typical common story, sometimes get bored and only special thing is, it is an animation movie. When I was watching the movie I felt so familiar with the story line, a weak person become a cop then ignored by everyone, then become a hero with the support of another bad guy, finally with a few setbacks they save the world. This is the most common story line in movie history. So the movie makers sell the same story line using animation so the only special thing in the movie is animated characters. It's like directors ran out of ideas they just sell animation. So if someone ask, is this a good movie, yes it is. Is it worth to spend my time and money to watch this? No, there is nothing special, it is just an animation movie with a most common story line.",164,en,watched movie weekend talk movie good one special typical common story sometimes get bored special thing animation movie watching movie felt familiar story line weak person become cop ignored everyone become hero support another bad guy finally setback save world common story line movie history movie maker sell story line using animation special thing movie animated character like director ran idea sell animation someone ask good movie yes worth spend time money watch nothing special animation movie common story line,2016-05,80,2.701668802601554
10,2016-03-03,"Zootopia is nothing like your regular Disney fare. Sure it's got cute talking animals, some childish humor, and like almost all Disney movies it is gorgeously animated and has a lesson to teach, but not just to kids. This movie absolutely blew me away from the moment it began. The messages and lessons that this film has to tell are so beyond it's years, there were many times that I just forgot that I was watching an animated film about a bunny who wanted to a cop. I believe that this Disney has struck gold with this movie, not just in the terms that Disney will make bank loads of money from ticket sales and merchandise (cause it will), but because they created a truly well crafted, well written, and beautifully, breathtakingly animated film that is sure to delight children and entice their parents. Please go see Zootopia because it IS like nothing you've seen Be-fur.Source: http://www.livingfilms.org/zootopia-2016/3552",157,en,zootopia nothing like regular disney fare sure got cute talking animal childish humor like almost disney movie gorgeously animated lesson teach kid movie absolutely blew away moment began message lesson film tell beyond year many time forgot watching animated film bunny wanted cop believe disney struck gold movie term disney make bank load money ticket sale merchandise cause created truly well crafted well written beautifully breathtakingly animated film sure delight child entice parent please go see zootopia like nothing seen fur source http www livingfilms org zootopia,2016-03,87,2.7327032258506043
6,2016-05-23,"Zootopia (in a summary) tells the story of a character whose ambitions do not fit well in the world she lives in.If that sounds cliché, then you would be right.The movie also takes on the (heavy) task of delivering messages around racism, acceptance, and fear of the ""different"".Unfortunately, the movie under-delivers on both the story line, and the depth & impact of its messages.The protagonist's optimism and resilience is not justified when *everyone* is depicted to be pushing against her dreams, including her parents. Worse still, the story collapses when a typical cheap/easy element is added in, to resolve the build up. It's as if the screenwriters spend all their effort and wit building a story up (easy), and have none at all left when it comes to resolving to a satisfactory conclusion (always the hard part).On the positive side, the tone of the movie is cheerful, with great artwork and visuals.",152,en,zootopia summary tell story character whose ambition fit well world life sound clich would right movie also take heavy task delivering message around racism acceptance fear different unfortunately movie delivers story line depth impact message protagonist optimism resilience justified everyone depicted pushing dream including parent worse still story collapse typical cheap easy element added resolve build screenwriter spend effort wit building story easy none left come resolving satisfactory conclusion always hard part positive side tone movie cheerful great artwork visuals,2016-05,80,2.9527599369551973
10,2016-03-14,"Without a doubt, Zootopia is one of the best animations of All-Time and certainly one of the greatest from The Walt Disney Company. The characters, especially Judy Hopps, are absolutely great! You can't help but love them, and viewers of all ages will certainly be able to relate. This is a movie which can be viewed by any, and enjoyed by any. I believe it will go down as one of the best to date, and I am quite confident that there will be plenty more in this series. I will go as far as saying that Judy Hopps will become a great addition to Disney as a whole. Her creation is absolute genius. Without spoiling anything, I will say this, you will leave the theater feeling pure joy. And might I say, surprised to some extent. The story is written beautifully and engages the viewer more than any animation I've seen within the past few years or so. This is most certainly the best animation of 2016 yet. Disney has done it again, and believe me, this is going to be a big one. Please give it a watch because you will love it. Don't let your age stop you, this is a fantastic movie for anyone of all ages and proves yet again, Disney is one of the best studios in the business when it comes to producing films that everyone can enjoy and relate to. Zootopia gets a 10 out of 10 in my book. And I feel absolutely confident saying such, and believe me, that's a rating that I do not give very easily at all. But this one deserves it. I'll put it along the likes of Toy Story, it is that good. Don't wait, get to the theater and watch it today! Go! You will not be disappointed. Well done, Disney. Can't wait to see more from this series.",315,en,without doubt zootopia one best animation time certainly one greatest walt disney company character especially judy hopps absolutely great help love viewer age certainly able relate movie viewed enjoyed believe go one best date quite confident plenty series go far saying judy hopps become great addition disney whole creation absolute genius without spoiling anything say leave theater feeling pure joy might say surprised extent story written beautifully engages viewer animation seen within past year certainly best animation yet disney done believe going big one please give watch love let age stop fantastic movie anyone age prof yet disney one best studio business come producing film everyone enjoy relate zootopia get book feel absolutely confident saying believe rating give easily one deserves put along like toy story good wait get theater watch today go disappointed well done disney wait see series,2016-03,140,2.933824172503535
10,2017-11-08,"This movie is just a masterpiece not just because its wonderful way that gives its many messages by ,but also because its messages and how they are smart and new for children and how far the children really need these morals nowadays Also, it's beautifully animated and the cast is just suitable for the characters it has a plenty of funny scenes which we didn't watch before in any animated movie or even a live- action movie This movie is like a comedy-adventure-action-crime movie and despite that it never made the viewers feel confused while watching it The movie's characters are definitely the most complicated characters I've ever seen in an animated movie even the most of live-action ones nowadays have flat characters",123,en,movie masterpiece wonderful way give many message also message smart new child far child really need moral nowadays also beautifully animated cast suitable character plenty funny scene watch animated movie even live action movie movie like comedy adventure action crime movie despite never made viewer feel confused watching movie character definitely complicated character ever seen animated movie even live action one nowadays flat character,2017-11,64,2.288323026982871
10,2019-03-10,OMG! Great movie. Very good design and excellent message. Have fun to the very end.,15,en,omg great movie good design excellent message fun end,2019-03,9,4.260775414766589
7,2016-04-04,"Zootpia is straight up a feel good kids movie with plenty of laughs. When you think animation you think of the big huge blockbusters the toy stories, despicable me finding nemo shrek etc etcThere movies design and produced so well that if your a kid you'll love it and if your an adult you'll get the quick witted and hidden jokes. So it keeps it all round entertaining.Zootopia is just kid kid kid all the way. There's nothing wrong with that but there definitely was a few times i was waiting and expecting something with no cheesy or adult one liner.As a kids movie it was great, good story line, good length excellent characters it all played out very well. Would i watch it again nah probably not.Disney have done great in telling the story of a small town tiny nobody so to speak wanting to chase and for fill her dreams. For someone under 12 definitely a good 8 from 10. From me as a 30 something ill give it a 7",173,en,zootpia straight feel good kid movie plenty laugh think animation think big huge blockbuster toy story despicable finding nemo shrek etc etcthere movie design produced well kid love adult get quick witted hidden joke keep round entertaining zootopia kid kid kid way nothing wrong definitely time waiting expecting something cheesy adult one liner kid movie great good story line good length excellent character played well would watch nah probably disney done great telling story small town tiny nobody speak wanting chase fill dream someone definitely good something ill give,2016-04,89,2.742334290868296
10,2018-09-30,"I love love loved it! It's worth watch for any age, it doesn't matter, no one will be dissapointed!! Everything was great, I really have no complaints at all, neither should anyone!",32,en,love love loved worth watch age matter one dissapointed everything great really complaint neither anyone,2018-09,15,5.381100556918386
7,2016-05-22,"Used to be Pixar was the far better animation studio at Disney but recently they've been knocking them out of the park with their own Disney Studio Productions! Zootopia is a great illustration: it's fun, witty, has the several layers of interpretation and looks really good.In a nutshell, it's a great animation for the entire family. The only thing one could poke is the cast: it's fairly unknown and not really inspired. Jason Bateman is the only stand out, Nate Lawrence is good in a role that almost sounds like Jonah Hill. The rest, including the title character and an underwhelmed Idris Elba is a little -meh-.But it's probably the only point that one could expect better from. The rest is good fun.",123,en,used pixar far better animation studio disney recently knocking park disney studio production zootopia great illustration fun witty several layer interpretation look really good nutshell great animation entire family thing one could poke cast fairly unknown really inspired jason bateman stand nate lawrence good role almost sound like jonah hill rest including title character underwhelmed idris elba little meh probably point one could expect better rest good fun,2016-05,68,2.8251902144320287
9,2016-07-05,"And just when you thought graphics couldn't get any better, out comes Zootopia.......The vote of 9 is not because this movie is brilliant in the leagues of say the IMDb top 50 but because of its heart. I think 2 stars will be just for that beautiful song 'Try Everything' by Shakira.The colours are absolutely dazzling. I was surprised because I had left my monitor in my regular (for internet/text) dim/dull setting and I thought I had enabled the 'movie' mode where it spruces things up. I enabled that too, and boy was I in for a treat.The main character is a rabbit who wants to be a cop in a world where the cops are all the large animals, and she would become the first ever rabbit to become a cop. And the story is about the unusual alliance she forges with a wily fox to help her in her adventures in zootopia.The voice actress is Ginnifer Goodwin (Big Love). I remember her positivity and big heartedness from then. And that is what you get here too. A lot of the mannerisms of the rabbit they have taken from Ginnifer. And the rabbit itself is sooo gorgeously beautiful. She had the most beautiful eyes I have ever seen in my life!Zootopia - They have really gone out and developed a whole world for this movie. You keep seeing tiny tiny surprises all the time. The attention to detail is fantastic.Though there was one thing (sort of like the elephant in the room), that they really avoided. What do the carnivores eat? Because even chickens and cows are citizens, what is then left to eat? I saw them eating things like ice-cream, coffee, etc. But what do they actually eat??This movie is highly recommended. You won't be disappointed.",298,en,thought graphic get better come zootopia vote movie brilliant league say imdb top heart think star beautiful song try everything shakira colour absolutely dazzling surprised left monitor regular internet text dim dull setting thought enabled movie mode spruce thing enabled boy treat main character rabbit want cop world cop large animal would become first ever rabbit become cop story unusual alliance forge wily fox help adventure zootopia voice actress ginnifer goodwin big love remember positivity big heartedness get lot mannerism rabbit taken ginnifer rabbit sooo gorgeously beautiful beautiful eye ever seen life zootopia really gone developed whole world movie keep seeing tiny tiny surprise time attention detail fantastic though one thing sort like elephant room really avoided carnivore eat even chicken cow citizen left eat saw eating thing like ice cream coffee etc actually eat movie highly recommended disappointed,2016-07,139,2.9336445922295127
6,2016-05-24,"This movie is enjoyable for children and adults, and has deep meaningful message in its story about tolerance and co-existence. This issue is very hot in real life nowadays. Some characters are interesting, but too bad the protagonist is too weak. I know it's about ""something that unlikely to be awesome, apparently can be one"" character but why a bunny? It's cute but boring. I mean if this character is created 50 years ago, it could be better. We've already known a lot of bunnies with their diverse personality like Thumper, Bugs Bunny, Roger Rabbit, Easter Bunny, etc... enough with bunnies. Judy Hopps, Mike Wazowski from Monster University, Theo from Turbo, and Po from Kungfu Panda 1 has a lot in common: passion, dreams, stereotype, and unlikely background to achieve their goal, but Mike, Theo, and Po are more 'fresh' because they're a monster, a snail, and a panda that hasn't appeared in so many films. So my point is, if only they stick to their original plan to make the fox the protagonist, this movie could be more interesting and fun to watch.",184,en,movie enjoyable child adult deep meaningful message story tolerance co existence issue hot real life nowadays character interesting bad protagonist weak know something unlikely awesome apparently one character bunny cute boring mean character created year ago could better already known lot bunny diverse personality like thumper bug bunny roger rabbit easter bunny etc enough bunny judy hopps mike wazowski monster university theo turbo po kungfu panda lot common passion dream stereotype unlikely background achieve goal mike theo po fresh monster snail panda appeared many film point stick original plan make fox protagonist movie could interesting fun watch,2016-05,97,2.78698290099082
3,2016-05-21,"Animations can be wonderful even when pitched to children. Toy Story 2 is a great movie plain and simple. I don't mean for an animation it's great, it's great as a story. The open act of Up is as moving as any act in any live actor movie as well. Just because these two examples (of many possible) are cartoon figures, doesn't mean they can't have depth and move us.Not so here. We have the same perky female lead we are now having our faces rubbed in time after time. She's weak but takes on all because, by gosh, there are no limitations to what you can do other than in your own head. It's not that I'm opposed to this message, but rather Disney has pushed this out so often that we either get it or don't so let's move on. Isn't there another message possible?Or gee, let's get radical and have a movie that entertains rather than preaches. What a concept!!!So because it's a plucky female lead, we have no tension. We know that she'll come out ahead and better for the experience and the world will be better because she persisted in her remorseless pluck.Underlying all this for, I suppose, the pervs in the audience, there is some sort of odd sexuality and rather uncomfortable suggestions going on. It's a sour note that doesn't offset the saccharine dominant note but rather only adds a nasty undertone to the production.So the same movie with different characters showing that effort aside from CGI doesn't exist or at least it's died entirely in Hollywood.",264,en,animation wonderful even pitched child toy story great movie plain simple mean animation great great story open act moving act live actor movie well two example many possible cartoon figure mean depth move u perky female lead face rubbed time time weak take gosh limitation head opposed message rather disney pushed often either get let move another message possible gee let get radical movie entertains rather preaches concept plucky female lead tension know come ahead better experience world better persisted remorseless pluck underlying suppose pervs audience sort odd sexuality rather uncomfortable suggestion going sour note offset saccharine dominant note rather add nasty undertone production movie different character showing effort aside cgi exist least died entirely hollywood,2016-05,116,2.5145372051878825
10,2018-11-25,"Five words: Best Disney movie ever made! Why you may ask? Because I love everything about the movie. I love the characters, the story, the animation, even the message about human races, or animal races I should say. When I saw the trailer, I thought it would just be another good movie by Disney, but boy was I wrong. It was fantastic! Amazing! Awesome! I just can't stop loving this movie! And I think the message is strong about treating each other equally, and we needed this message and I'm glad Disney made this movie about the message.And thanks to this movie, I read the good side of fan fiction. There's so many well written Zootopia fan fictions, some I just can't stop reading till the very end like a real book. But how did this movie got me into fan fiction? It's because of the ending where Nick said ""You know you love me."" and then Judy replied ""Do I know that? Yes, yes I do."" it maybe in a friendly way, but it's more than that in my opinion. As an inter myself, I think Judy & Nick would be a great Disney couple in the sequel, IF they make a sequel.If Disney doesn't make a sequel, than I'm going to be upset on Disney. Don't you agree.",220,en,five word best disney movie ever made may ask love everything movie love character story animation even message human race animal race say saw trailer thought would another good movie disney boy wrong fantastic amazing awesome stop loving movie think message strong treating equally needed message glad disney made movie message thanks movie read good side fan fiction many well written zootopia fan fiction stop reading till end like real book movie got fan fiction ending nick said know love judy replied know yes yes maybe friendly way opinion inter think judy nick would great disney couple sequel make sequel disney make sequel going upset disney agree,2018-11,107,3.0558249068247254
10,2019-08-18,One of the funniest animated movies I've ever seen! It's unpredictable. A wonderful movie to watch!,16,en,one funniest animated movie ever seen unpredictable wonderful movie watch,2019-08,10,3.0929269120643523
10,2019-11-17,"Excellent characters and plot development,that reminds of Disney's Robin hood with the animal characters.Great fun for children and adults.",19,en,excellent character plot development reminds disney robin hood animal character great fun child adult,2019-11,14,3.0813862272849315
7,2016-05-24,"Welcome to this newly created world. Everything lives in harmony and it seems to run perfectly. Let's take this amazing world and make a Buddy-Cop movie out of it and smash some Buddy-Cop clichés into it.Starting off with our Checklist:1. The Police Chief is an Asshole.2. Maincharacter is told repeatedly how he is a looser.3. Mismatched Characters become partners. (Yeye, Nick is not a Cop but he becomes one in the end so I will count it)5. The partners have a falling out.6. The partner/s give/s up his/their Badge/s.7. Two buddies are discouraged from pursuing the case8. But they keep pursuing it anyway, even off the job9. Suspects forcefully interrogated.10. Conspiracy plot that could go all the way to the top11. Corruption.12. Maincharacter gets reinstated instantly after cracking the caseI can probably find more but these were the ones that just came off the top of my head.So why do I still give it a 7/10. It's simple, because making a buddy-cop Movie without clichés is impossible. Everything that is important is how you package it and Disney created an interesting world and characters around those clichés making the viewer forget them. It is not a movie I would watch over and over again, but it is really enjoyable to watch once but it won't stick. Most will forget the movie in a couple of years.",226,en,welcome newly created world everything life harmony seems run perfectly let take amazing world make buddy cop movie smash buddy cop clich starting checklist police chief asshole maincharacter told repeatedly looser mismatched character become partner yeye nick cop becomes one end count partner falling partner give badge two buddy discouraged pursuing case keep pursuing anyway even job suspect forcefully interrogated conspiracy plot could go way top corruption maincharacter get reinstated instantly cracking casei probably find one came top head still give simple making buddy cop movie without clich impossible everything important package disney created interesting world character around clich making viewer forget movie would watch really enjoyable watch stick forget movie couple year,2016-05,113,2.7105979678558363
10,2019-05-12,"Super film to watch, after a long time a seen the interesting Anime movie",14,en,super film watch long time seen interesting anime movie,2019-05,9,3.833615964538143
7,2025-08-27,"Zootopia really surprised me with how layered and engaging it was. On the surface, it's a colorful, funny animated film about animals living together in a modern city, but underneath it tells a smart and meaningful story about prejudice, fear, and identity.I especially appreciated the character development of Nick Wilde, the fox. He starts off as a sly hustler who's accepted the way society stereotypes him, but as the story unfolds, we see his vulnerability, his intelligence, and ultimately his courage. Watching his relationship with Judy evolve gave the film a lot of emotional weight.The sinister twist - where the prey are revealed to be framing predators to maintain control - was also very well done. It flipped the expected roles and made the story darker and more thought-provoking than I anticipated from a Disney movie. It was a clever way to show how fear can be manipulated to divide communities.Overall, Zootopia balances fun humor, heartwarming character arcs, and sharp social commentary, making it one of Disney's strongest modern films.",170,en,zootopia really surprised layered engaging surface colorful funny animated film animal living together modern city underneath tell smart meaningful story prejudice fear identity especially appreciated character development nick wilde fox start sly hustler accepted way society stereotype story unfolds see vulnerability intelligence ultimately courage watching relationship judy evolve gave film lot emotional weight sinister twist prey revealed framing predator maintain control also well done flipped expected role made story darker thought provoking anticipated disney movie clever way show fear manipulated divide community overall zootopia balance fun humor heartwarming character arc sharp social commentary making one disney strongest modern film,2025-08,99,2.387281633985144
10,2018-02-18,I loved this adorable movie. The Disney Pixar studio thought it out to every little detail. The plot is quite awesome too. As one watches this they see all different animals work together no matter their size or shape. It is not just cute. It's adorable.,46,en,loved adorable movie disney pixar studio thought every little detail plot quite awesome one watch see different animal work together matter size shape cute adorable,2018-02,25,3.1372300713441503
7,2021-12-13,Rating: 7.7Interesting take on racism. Animation is clean and it's a creative fantasy animal world. Looking forward to the sequel now confirmed as of 2020.,25,en,rating interesting take racism animation clean creative fantasy animal world looking forward sequel confirmed,2021-12,14,3.427218836377468
9,2016-06-13,"Imagine a world where all the animals live freely. But do not picture them barking or howling. They are walking, well-dressed and paying rents in a so organized system that it even includes a Mayor. This whole idea is developed in Disney's new movie, Zootopia. In this world of animals behaving like humans, there is a bunny that stands out for her life goals. Avid defender of animal rights, Judy Hopps dreams about being a police officer to create a better city. The only problem is a bunny has never done this before. Small and cute, Juddy defies stereotypes and becomes the first police officer of Zootopia. Despite her great efforts, Judy only seems to be considered for minor tasks as traffic officer. This will change when she meets Nick Wilde, an underrated smart fox that becomes Judy's main companion in the adventures that eventually evolve in a story full of action, mistakes and a sensible moral.Zootopia is a movie that keeps Disney's old formula: sweetness. The characters are well built, so much you can connect to them form the beginning. The plot is consistent yet full of lessons easy to pick out from a master script. If decades ago you were that kid who watched Aladdin and had the time of your life, go watch this movie. It will be an hour of your life you will never regret.",230,en,imagine world animal live freely picture barking howling walking well dressed paying rent organized system even includes mayor whole idea developed disney new movie zootopia world animal behaving like human bunny stand life goal avid defender animal right judy hopps dream police officer create better city problem bunny never done small cute juddy defies stereotype becomes first police officer zootopia despite great effort judy seems considered minor task traffic officer change meet nick wilde underrated smart fox becomes judy main companion adventure eventually evolve story full action mistake sensible moral zootopia movie keep disney old formula sweetness character well built much connect form beginning plot consistent yet full lesson easy pick master script decade ago kid watched aladdin time life go watch movie hour life never regret,2016-06,127,2.282055615021681
10,2018-02-19,"I did not feel like watching it, it took me a few months but when I watched it, I regretted not having seen it in the movies.
Everything is great in the film: art, graphics, realism, soundtrack and especially the characters, has become my company's favorite movie too fast.",49,en,feel like watching took month watched regretted seen movie everything great film art graphic realism soundtrack especially character become company favorite movie fast,2018-02,23,3.493645379177077
10,2018-12-07,"Excellent stry, very funny , and have so many meanings to learn",12,en,excellent stry funny many meaning learn,2018-12,6,4.596954142999064
6,2019-05-05,"I felt like they kind of really over-emphasized the whole putting you down and get back up and prove yourself again. The other side characters weren't that good, maybe aside from the singing gazelle. The humor was ok and quite a bit of plot holes. A mediocre movie for me but probably because it was geared more towards children.",59,en,felt like kind really emphasized whole putting get back prove side character good maybe aside singing gazelle humor ok quite bit plot hole mediocre movie probably geared towards child,2019-05,29,3.2939446536613106
10,2019-12-07,It's just amazing! I loved the Breaking Bad part also haha!,11,en,amazing loved breaking bad part also haha,2019-12,7,6.351914010780911
7,2022-11-24,"The plot of the movie was really interesting and so unique, that's why I decided to watch that movie! The storyline was well-written, everything was well explained and I really enjoyed it. The characters were very interesting, well-developed and some of them were really likeable. Of course, the graphics and effects of the movie were amazing and they were very well edited. I have to admit that it was a kinda funny movie and there were some really funny scenes. Also, it was a very intense movie and I really liked the whole mystery vibe of the film. The opening scene of the movie was really good and very promising. The ending scene was definitely expected, but I really liked it. Moreover, that movie had some unexpected plot twists and they were all very clever. Overall, it was a nice animation movie that I would definitely recommend it to anyone and I hope they're gonna make a sequel, because the concept of the film was very interesting!",167,en,plot movie really interesting unique decided watch movie storyline well written everything well explained really enjoyed character interesting well developed really likeable course graphic effect movie amazing well edited admit kinda funny movie really funny scene also intense movie really liked whole mystery vibe film opening scene movie really good promising ending scene definitely expected really liked moreover movie unexpected plot twist clever overall nice animation movie would definitely recommend anyone hope gonna make sequel concept film interesting,2022-11,78,3.059769676690985
7,2022-01-04,"One of my personal favorite animation!! I watched it in theaters as a child and got scared but impressed a lot. I grew up rewatching it over and over again, its just super unique journey filled with jokes and realistic features!! Love it also i feel sm empathy in this film , such a personal thing to me.",58,en,one personal favorite animation watched theater child got scared impressed lot grew rewatching super unique journey filled joke realistic feature love also feel sm empathy film personal thing,2022-01,28,3.7911924076605206
10,2018-10-13,"I was shocked after watch this movie. Very surprised, I thinked that this movie may not enjoyable at once but after I watch it, I was very satisfied. Just wow.",30,en,shocked watch movie surprised thinked movie may enjoyable watch satisfied wow,2018-10,11,2.8262661294473967
